network,registered_country_geoname_id
5.154.170.0/24,2658434
5.154.171.0/24,798549
5.154.172.0/23,2510769
5.154.174.0/24,1269750
5.154.175.0/24,2510769
5.154.177.0/24,2921044
5.154.179.0/24,2510769
5.154.180.0/24,2921044
5.154.181.0/24,453733
5.154.182.0/23,2635167
5.154.185.0/24,2510769
5.154.186.0/24,2658434
5.154.187.0/24,2510769
5.154.188.0/23,2635167
5.154.190.0/23,2921044
5.154.192.0/19,3175395
5.154.224.0/24,798549
5.154.225.0/24,6290252
5.154.226.0/23,2921044
5.154.228.0/23,3277605
5.154.230.0/23,2921044
5.154.232.0/24,2635167
5.154.233.0/24,2921044
5.154.234.0/23,2510769
5.154.236.0/24,798549
5.154.237.0/24,3175395
5.154.239.0/24,798549
5.154.240.0/24,6252001
5.154.241.0/24,2510769
5.154.242.0/24,2635167
5.154.243.0/24,2921044
5.154.244.0/22,2661886
5.154.248.0/22,3277605
5.154.252.0/23,798549
5.155.0.0/16,163843
5.156.0.0/16,102358
5.157.0.0/24,241170
5.157.64.0/21,2635167
5.157.72.0/21,3190538
5.157.80.0/21,2750405
5.157.96.0/20,3175395
5.157.128.0/24,798549
5.158.0.0/18,2264397
5.158.64.0/20,3175395
5.158.80.0/21,2510769
5.158.88.0/21,2635167
5.158.96.0/19,2017370
5.158.128.0/18,2921044
5.158.192.0/21,3144096
5.158.200.0/21,3017382
5.158.208.0/22,2635167
5.158.216.0/21,2510769
5.158.224.0/21,2635167
5.158.232.0/21,2017370
5.158.240.0/20,3017382
5.159.0.0/21,2782113
5.159.8.0/21,2510769
5.159.16.0/21,614540
5.159.24.0/21,2921044
5.159.32.0/21,2750405
5.159.40.0/21,2963597
5.159.48.0/21,130758
5.159.56.0/21,2921044
5.159.96.0/20,2017370
5.159.120.0/21,2635167
5.159.128.0/18,2510769
5.159.192.0/22,2750405
5.159.196.0/22,2635167
5.159.216.0/21,2960313
5.159.224.0/21,2635167
5.159.232.0/21,719819
5.159.240.0/21,2510769
5.159.248.0/21,298795
5.160.0.0/18,130758
5.161.0.0/19,2921044
5.162.0.0/16,286963
5.163.0.0/16,102358
5.164.0.0/14,2017370
5.168.0.0/17,3175395
5.172.0.0/19,2017370
5.172.32.0/21,6290252
5.172.40.0/21,2750405
5.172.48.0/20,2635167
5.172.64.0/18,3175395
5.172.128.0/20,2658434
5.172.144.0/21,2661886
5.172.152.0/21,2635167
5.172.176.0/24,2750405
5.172.177.0/24,298795
5.172.178.0/24,2017370
5.172.179.0/24,1819730
5.172.180.0/24,2750405
5.172.181.0/24,241170
5.172.182.0/24,3144096
5.172.183.0/24,2635167
5.172.184.0/21,798544
5.172.192.0/20,390903
5.172.208.0/21,3175395
5.172.216.0/21,2750405
5.172.224.0/19,798544
5.174.0.0/18,6252001
5.175.0.0/20,2921044
5.175.32.0/21,3175395
5.175.40.0/21,2510769
5.175.48.0/21,3175395
5.175.56.0/21,2635167
5.175.64.0/24,3175395
5.175.80.0/21,2750405
5.175.88.0/21,2017370
5.175.128.0/24,2921044
5.176.0.0/21,298795
5.178.0.0/23,587116
5.178.16.0/21,2750405
5.178.24.0/21,2017370
5.178.32.0/21,2750405
5.178.40.0/21,3175395
5.178.48.0/20,3057568
5.178.64.0/21,2750405
5.178.72.0/21,2661886
5.178.80.0/21,2017370
5.178.88.0/21,3175395
5.178.96.0/23,2635167
5.178.112.0/21,2750405
5.178.120.0/21,3175395
5.178.128.0/17,614540
5.179.0.0/19,458258
5.179.32.0/19,2963597
5.179.72.0/21,2635167
5.179.80.0/20,2623032
5.179.96.0/20,2635167
5.179.112.0/21,2661886
5.179.120.0/21,3017382
5.179.128.0/18,3175395
5.179.192.0/21,3017382
5.179.200.0/21,2921044
5.180.0.0/22,2661886
5.180.4.0/22,617790
5.180.8.0/22,1269750
5.180.12.0/22,2782113
5.180.16.0/24,290557
5.180.20.0/24,146669
5.180.36.0/22,289688
5.180.40.0/24,146669
5.180.56.0/22,3017382
5.180.60.0/24,2921044
5.180.68.0/22,3175395
5.180.72.0/22,660013
5.180.76.0/23,6252001
5.180.80.0/24,146669
5.180.84.0/22,2750405
5.180.88.0/22,2921044
5.180.92.0/22,2017370
5.180.96.0/22,2635167
5.180.100.0/24,241170
5.180.101.0/24,2017370
5.180.102.0/23,3077311
5.180.104.0/22,298795
5.180.108.0/22,3175395
5.180.114.0/24,2782113
5.180.115.0/24,3175395
5.180.116.0/22,2658434
5.180.120.0/22,719819
5.180.124.0/22,2750405
5.180.128.0/22,690791
5.180.132.0/22,2658434
5.180.136.0/22,241170
5.180.140.0/22,2750405
5.180.144.0/24,146669
5.180.148.0/23,2921044
5.180.152.0/24,597427
5.180.156.0/22,2921044
5.180.160.0/22,2750405
5.180.164.0/22,2960313
5.180.168.0/22,3175395
5.180.172.0/22,2017370
5.180.176.0/24,690791
5.180.177.0/24,2750405
5.180.180.0/22,294640
5.180.184.0/22,298795
5.180.188.0/23,2635167
5.180.192.0/22,2921044
5.180.196.0/22,3077311
5.180.204.0/22,3175395
5.180.208.0/24,2635167
5.180.216.0/23,2750405
5.180.220.0/22,2921044
5.180.224.0/22,2750405
5.180.228.0/22,2510769
5.180.232.0/24,146669
5.180.236.0/22,3175395
5.180.240.0/22,2017370
5.180.244.0/22,1269750
5.180.248.0/22,2510769
5.180.252.0/23,2921044
5.181.0.0/22,2017370
5.181.4.0/24,2635167
5.181.8.0/22,2963597
5.181.12.0/24,290557
5.181.16.0/22,298795
5.181.20.0/24,2635167
5.181.24.0/24,2960313
5.181.28.0/22,732800
5.181.32.0/22,2921044
5.181.36.0/22,597427
5.181.40.0/22,241170
5.181.44.0/22,2510769
5.181.48.0/22,2921044
5.181.52.0/24,2635167
5.181.53.0/24,3017382
5.181.54.0/24,2750405
5.181.55.0/24,732800
5.181.56.0/22,2635167
5.181.60.0/22,2017370
5.181.64.0/22,2921044
5.181.68.0/22,3175395
5.181.72.0/22,2635167
5.181.76.0/24,2960313
5.181.80.0/26,732800
5.181.84.0/22,690791
5.181.88.0/22,1269750
5.181.92.0/22,3077311
5.181.96.0/23,2510769
5.181.104.0/22,2635167
5.181.108.0/22,2017370
5.181.112.0/24,2750405
5.181.116.0/22,2921044
5.181.124.0/31,290557
5.181.136.0/22,2635167
5.181.140.0/22,298795
5.181.144.0/22,3175395
5.181.148.0/23,2782113
5.181.152.0/22,2623032
5.181.156.0/22,617790
5.181.160.0/24,3175395
5.181.161.0/24,2963597
5.181.162.0/23,2921044
5.181.164.0/23,6251999
5.181.168.0/22,2017370
5.181.172.0/22,3017382
5.181.176.0/24,597427
5.181.180.0/23,6252001
5.181.184.0/24,597427
5.181.188.0/22,798544
5.181.192.0/22,3175395
5.181.196.0/22,99237
5.181.200.0/24,798549
5.181.204.0/22,2921044
5.181.208.0/22,2017370
5.181.212.0/22,298795
5.181.216.0/23,2921044
5.181.219.0/24,1880251
5.181.220.0/22,2510769
5.181.224.0/23,6251999
5.181.228.0/22,2782113
5.181.232.0/24,798549
5.181.236.0/22,2510769
5.181.244.0/22,3077311
5.181.248.0/22,690791
5.181.252.0/22,2017370
5.182.0.0/22,2921044
5.182.4.0/22,2017370
5.182.8.0/22,2635167
5.182.12.0/22,597427
5.182.16.0/24,2921044
5.182.20.0/22,732800
5.182.24.0/23,290557
5.182.28.0/22,617790
5.182.32.0/24,2921044
5.182.36.0/24,2017370
5.182.40.0/22,2921044
5.182.44.0/22,130758
5.182.48.0/22,6252001
5.182.52.0/22,2017370
5.182.56.0/22,294640
5.182.60.0/22,1814991
5.182.64.0/22,2017370
5.182.68.0/22,3175395
5.182.72.0/22,2510769
5.182.76.0/22,2635167
5.182.80.0/22,2510769
5.182.84.0/23,2017370
5.182.88.0/22,2921044
5.182.92.0/22,2017370
5.182.96.0/22,690791
5.182.100.0/24,6252001
5.182.104.0/23,2623032
5.182.106.0/24,6254930
5.182.107.0/24,2921044
5.182.108.0/24,290557
5.182.112.0/24,719819
5.182.116.0/24,1819730
5.182.120.0/22,6252001
5.182.124.0/22,290557
5.182.128.0/23,2623032
5.182.132.0/22,285570
5.182.136.0/22,3017382
5.182.140.0/22,798544
5.182.144.0/22,3017382
5.182.148.0/22,3077311
5.182.152.0/22,2921044
5.182.156.0/22,3017382
5.182.160.0/21,2510769
5.182.168.0/22,3017382
5.182.172.0/22,2510769
5.182.176.0/22,2921044
5.182.180.0/22,294640
5.182.184.0/24,6252001
5.182.188.0/22,2750405
5.182.192.0/22,6252001
5.182.200.0/23,2921044
5.182.208.0/22,2750405
5.182.212.0/24,3017382
5.182.216.0/22,1819730
5.182.220.0/22,2635167
5.182.224.0/22,2017370
5.182.228.0/22,597427
5.182.232.0/22,2782113
5.182.236.0/22,2921044
5.182.240.0/22,3175395
5.182.244.0/22,298795
5.182.248.0/22,2658434
5.182.252.0/22,3017382
5.183.0.0/21,2658434
5.183.8.0/22,2921044
5.183.12.0/22,3077311
5.183.16.0/22,3017382
5.183.20.0/22,2921044
5.183.24.0/22,6290252
5.183.28.0/22,2017370
5.183.32.0/22,2921044
5.183.36.0/22,1269750
5.183.40.0/22,2921044
5.183.44.0/22,2635167
5.183.48.0/22,2921044
5.183.52.0/22,2802361
5.183.56.0/22,2510769
5.183.60.0/22,2635167
5.183.64.0/21,2017370
5.183.72.0/22,2921044
5.183.76.0/22,6252001
5.183.80.0/22,2635167
5.183.84.0/22,2921044
5.183.88.0/22,6252001
5.183.92.0/23,2921044
5.183.96.0/22,2264397
5.183.100.0/24,6252001
5.183.104.0/22,3017382
5.183.108.0/22,3175395
5.183.112.0/22,2635167
5.183.116.0/22,2921044
5.183.124.0/22,3017382
5.183.128.0/24,241170
5.183.132.0/22,2750405
5.183.136.0/22,2921044
5.183.140.0/22,2750405
5.183.144.0/22,2017370
5.183.148.0/23,2510769
5.183.151.0/24,99237
5.183.152.0/22,290557
5.183.156.0/22,2017370
5.183.160.0/22,2623032
5.183.164.0/22,2661886
5.183.168.0/22,798549
5.183.172.0/22,2782113
5.183.176.0/24,2635167
5.183.180.0/22,2017370
5.183.184.0/22,2510769
5.183.188.0/22,2017370
5.183.192.0/22,798544
5.183.196.0/22,2963597
5.183.200.0/22,690791
5.183.204.0/22,2782113
5.183.208.0/24,2921044
5.183.209.0/24,241170
5.183.210.0/24,2510769
5.183.211.0/24,2921044
5.183.212.0/22,3017382
5.183.216.0/22,2782113
5.183.220.0/22,2510769
5.183.224.0/24,2750405
5.183.228.0/22,732800
5.183.232.0/22,2017370
5.183.236.0/22,2802361
5.183.240.0/22,6252001
5.183.244.0/22,2782113
5.183.248.0/22,3017382
5.183.252.0/22,2017370
5.184.0.0/15,798544
5.186.0.0/16,2623032
5.187.0.0/21,2510769
5.187.8.0/21,614540
5.187.16.0/20,2635167
5.187.32.0/23,2510769
5.187.34.0/24,3077311
5.187.35.0/24,2510769
5.187.40.0/21,2017370
5.187.48.0/21,798544
5.187.56.0/21,2658434
5.187.64.0/19,2017370
5.187.96.0/19,3579143
5.187.128.0/17,719819
5.188.0.0/24,2960313
5.188.2.0/23,2017370
5.188.4.0/24,2960313
5.188.7.0/24,2017370
5.188.12.0/22,2750405
5.188.16.0/21,453733
5.188.28.0/22,2017370
5.188.32.0/24,2960313
5.188.35.0/24,2017370
5.188.36.0/24,2960313
5.188.37.0/24,2017370
5.188.64.0/22,1522867
5.188.68.0/23,2017370
5.188.70.0/23,2960313
5.188.72.0/21,2017370
5.188.92.0/23,2960313
5.188.96.0/21,2017370
5.188.108.0/23,2960313
5.188.112.0/21,2017370
5.188.120.0/24,2960313
5.188.121.0/24,2017370
5.188.122.0/24,2960313
5.188.128.0/22,2017370
5.188.132.0/24,2960313
5.188.136.0/21,2017370
5.188.148.0/24,2960313
5.188.149.0/24,2017370
5.188.151.0/24,2960313
5.188.152.0/22,1522867
5.188.156.0/22,2017370
5.188.168.0/23,2960313
5.188.170.0/24,2017370
5.188.172.0/24,597427
5.188.176.0/23,2017370
5.188.180.0/22,597427
5.188.184.0/22,2017370
5.188.188.0/24,2960313
5.188.192.0/23,2017370
5.188.213.0/24,2960313
5.188.216.0/22,2017370
5.188.225.0/24,2960313
5.188.229.0/24,2017370
5.188.230.0/24,2960313
5.188.232.0/24,2017370
5.188.238.0/23,2960313
5.188.240.0/20,1522867
5.189.0.0/17,2017370
5.189.128.0/18,2921044
5.189.192.0/21,2017370
5.189.200.0/24,2960313
5.189.201.0/24,2017370
5.189.202.0/24,2960313
5.189.205.0/24,2017370
5.189.206.0/24,2960313
5.189.208.0/21,2017370
5.189.220.0/24,2960313
5.189.223.0/24,2017370
5.190.0.0/16,130758
5.191.0.0/16,587116
5.192.0.0/14,290557
5.196.0.0/21,3017382
5.197.0.0/16,587116
5.198.0.0/17,2635167
5.198.128.0/21,3077311
5.198.136.0/21,2635167
5.198.144.0/20,2782113
5.198.160.0/19,130758
5.198.192.0/19,3017382
5.198.224.0/20,3175395
5.198.240.0/21,248816
5.198.248.0/21,2562770
5.199.0.0/17,2635167
5.199.128.0/20,2921044
5.199.144.0/20,2750405
5.199.160.0/22,597427
5.199.176.0/21,2921044
5.199.184.0/22,248816
5.199.188.0/22,2750405
5.199.192.0/19,2017370
5.199.224.0/21,2510769
5.199.232.0/21,690791
5.199.240.0/20,2921044
5.200.0.0/22,2750405
5.200.32.0/19,2017370
5.200.64.0/18,130758
5.201.0.0/17,798544
5.201.128.0/17,130758
5.203.0.0/16,390903
5.204.0.0/16,719819
5.205.0.0/16,2510769
5.206.0.0/17,2017370
5.206.128.0/18,719819
5.206.192.0/21,2623032
5.206.200.0/21,2782113
5.206.208.0/20,2750405
5.206.224.0/21,2264397
5.206.232.0/21,783754
5.206.240.0/20,798544
5.207.0.0/16,690791
5.208.0.0/15,130758
5.222.0.0/23,2921044
5.224.0.0/15,2510769
5.226.0.0/20,3017382
5.226.16.0/20,2510769
5.226.32.0/21,2661886
5.226.40.0/21,2750405
5.226.48.0/22,2077456
5.226.56.0/21,2635167
5.226.64.0/18,798544
5.226.136.0/21,2635167
5.226.144.0/22,2658434
5.226.152.0/21,2017370
5.226.160.0/21,3144096
5.226.168.0/24,2510769
5.226.176.0/21,2635167
5.226.184.0/21,2510769
5.226.192.0/18,298795
5.227.0.0/16,2017370
5.229.0.0/16,298795
5.230.0.0/24,2921044
5.232.0.0/15,130758
5.240.0.0/14,2661886
5.244.0.0/14,102358
5.248.0.0/16,690791
5.249.0.0/17,2264397
5.249.128.0/19,3175395
5.249.160.0/23,2921044
5.249.168.0/21,2658434
5.249.176.0/21,3190538
5.249.192.0/19,2017370
5.249.224.0/24,3144096
5.250.0.0/17,130758
5.250.128.0/19,1522867
5.250.160.0/21,660013
5.250.168.0/21,2017370
5.250.176.0/21,2921044
5.250.192.0/19,587116
5.250.224.0/21,2661886
5.250.232.0/21,2017370
5.250.240.0/20,298795
5.251.0.0/16,1522867
5.252.0.0/22,2510769
5.252.4.0/22,298795
5.252.8.0/22,2510769
5.252.12.0/22,2782113
5.252.16.0/22,3175395
5.252.20.0/24,2017370
5.252.24.0/24,2960313
5.252.28.0/22,2017370
5.252.32.0/23,3057568
5.252.36.0/22,2635167
5.252.40.0/22,3077311
5.252.44.0/22,3175395
5.252.48.0/22,587116
5.252.52.0/22,2921044
5.252.56.0/21,3017382
5.252.64.0/22,2017370
5.252.68.0/22,290557
5.252.84.0/22,3175395
5.252.88.0/22,3017382
5.252.92.0/22,2510769
5.252.96.0/22,298795
5.252.100.0/22,2921044
5.252.104.0/22,2510769
5.252.108.0/22,798544
5.252.112.0/22,3017382
5.252.116.0/23,241170
5.252.120.0/22,1269750
5.252.124.0/22,2921044
5.252.128.0/22,2661886
5.252.132.0/22,732800
5.252.136.0/22,2658434
5.252.140.0/22,2921044
5.252.144.0/21,3017382
5.252.152.0/22,3703430
5.252.156.0/22,2635167
5.252.160.0/24,290557
5.252.164.0/24,1880251
5.252.168.0/22,458258
5.252.172.0/22,2017370
5.252.176.0/24,617790
5.252.180.0/22,690791
5.252.184.0/22,597427
5.252.188.0/22,2017370
5.252.196.0/24,798549
5.252.200.0/22,798544
5.252.204.0/22,298795
5.252.208.0/22,2635167
5.252.212.0/22,798544
5.252.216.0/22,130758
5.252.220.0/22,2635167
5.252.224.0/22,2921044
5.252.228.0/22,798544
5.252.232.0/23,2921044
5.252.236.0/22,6290252
5.252.240.0/22,3175395
5.252.244.0/22,3144096
5.252.248.0/22,2921044
5.252.252.0/22,2510769
5.253.0.0/22,2921044
5.253.4.0/22,2510769
5.253.8.0/22,2921044
5.253.12.0/22,2077456
5.253.16.0/23,2921044
5.253.20.0/22,2077456
5.253.24.0/22,130758
5.253.28.0/24,146669
5.253.32.0/22,2750405
5.253.36.0/24,146669
5.253.48.0/22,3175395
5.253.52.0/22,798549
5.253.56.0/22,732800
5.253.60.0/23,2017370
5.253.64.0/23,732800
5.253.68.0/22,6254930
5.253.72.0/22,660013
5.253.76.0/22,3042225
5.253.80.0/22,102358
5.253.84.0/23,6252001
5.253.88.0/24,2750405
5.253.92.0/22,2921044
5.253.96.0/22,130758
5.253.100.0/22,2017370
5.253.104.0/21,2635167
5.253.116.0/22,798549
5.253.120.0/22,798544
5.253.124.0/22,2963597
5.253.128.0/22,2264397
5.253.132.0/22,3017382
5.253.136.0/24,2782113
5.253.140.0/22,298795
5.253.144.0/22,2017370
5.253.148.0/22,2750405
5.253.152.0/22,3017382
5.253.156.0/22,2510769
5.253.160.0/22,3582678
5.253.164.0/22,2017370
5.253.168.0/28,2635167
5.253.172.0/22,298795
5.253.176.0/22,453733
5.253.180.0/22,2264397
5.253.184.0/23,6252001
5.253.188.0/22,798549
5.253.192.0/22,2921044
5.253.196.0/22,3175395
5.253.200.0/22,290557
5.253.204.0/24,798549
5.253.208.0/22,2658434
5.253.212.0/22,3175395
5.253.216.0/22,2782113
5.253.220.0/22,298795
5.253.224.0/24,2635167
5.253.225.0/24,130758
5.253.226.0/24,2750405
5.253.227.0/24,2921044
5.253.228.0/22,617790
5.253.232.0/22,2921044
5.253.248.0/22,298795
5.253.252.0/22,2635167
5.254.128.0/19,1819730
5.254.160.0/21,2635167
5.254.168.0/21,2661886
5.254.176.0/21,2017370
5.254.184.0/27,2782113
5.254.192.0/19,2661886
5.254.224.0/19,2017370
5.255.0.0/19,69543
5.255.32.0/20,690791
5.255.48.0/21,2635167
5.255.56.0/24,2658434
5.255.57.0/24,298795
5.255.58.0/23,2635167
5.255.61.0/24,298795
5.255.64.0/19,2750405
5.255.128.0/21,2802361
5.255.136.0/21,2635167
5.255.144.0/21,2510769
5.255.152.0/21,2750405
5.255.160.0/19,690791
5.255.192.0/23,2017370
6.0.0.0/8,6252001
8.128.0.0/16,1880251
8.192.0.0/18,6252001
8.208.0.0/16,1880251
8.224.0.0/13,6252001
9.9.9.0/29,2658434
9.9.10.0/23,6252001
9.135.0.0/16,2635167
9.136.0.0/14,6252001
9.141.0.0/16,2635167
9.142.0.0/15,6252001
9.145.0.0/16,2635167
9.147.0.0/16,6252001
9.149.0.0/16,2635167
9.150.0.0/15,6252001
9.160.0.0/16,2635167
9.161.0.0/16,6252001
9.163.0.0/16,2635167
9.165.0.0/16,6252001
9.169.0.0/16,2635167
9.170.0.0/15,6252001
9.177.0.0/16,2635167
9.178.0.0/15,6252001
9.185.0.0/16,2635167
9.186.0.0/15,6252001
9.205.0.0/16,2635167
9.206.0.0/15,6252001
9.220.0.0/16,2635167
9.221.0.0/16,6252001
9.223.0.0/16,2635167
9.224.0.0/13,6252001
9.234.0.0/15,2635167
9.236.0.0/14,6252001
13.117.0.0/16,2635167
13.118.0.0/15,6252001
13.123.0.0/16,2635167
13.124.0.0/15,6252001
14.0.0.0/21,1814991
14.0.8.0/22,1861060
14.0.12.0/22,1814991
14.0.16.0/20,1562822
14.0.32.0/20,1835841
14.0.128.0/17,1819730
14.1.0.0/22,1814991
14.1.4.0/22,1861060
14.1.16.0/22,2077456
14.1.20.0/22,1819730
14.1.24.0/22,1814991
14.1.28.0/22,1880251
14.1.32.0/19,2186224
14.1.64.0/22,6252001
14.1.96.0/23,1814991
14.1.100.0/22,1210997
14.1.104.0/22,1168579
14.1.108.0/22,1814991
14.1.112.0/22,1880251
14.1.116.0/22,1269750
14.1.124.0/22,2029969
14.1.128.0/17,1733045
14.2.0.0/16,2077456
14.3.0.0/16,1861060
14.4.0.0/14,1835841
14.8.0.0/13,1861060
14.16.0.0/12,1814991
14.32.0.0/11,1835841
14.96.0.0/14,1269750
14.100.0.0/16,1880251
14.101.0.0/16,1861060
14.102.0.0/17,1269750
14.102.128.0/22,1814991
14.102.132.0/22,1861060
14.102.136.0/21,2077456
14.102.144.0/21,1733045
14.102.152.0/22,1643084
14.102.156.0/22,1814991
14.102.160.0/22,1269750
14.102.164.0/22,1861060
14.102.168.0/22,1694008
14.102.172.0/22,6252001
14.102.176.0/22,2077456
14.102.180.0/22,1814991
14.102.184.0/22,1819730
14.102.188.0/22,1269750
14.102.192.0/19,1861060
14.102.224.0/23,6252001
14.103.0.0/16,1814991
14.128.0.0/22,1861060
14.128.4.0/22,2186224
14.128.8.0/22,1605651
14.128.12.0/22,1210997
14.128.16.0/20,1861060
14.128.32.0/19,1880251
14.128.64.0/18,1861060
14.128.128.0/17,1835841
14.130.0.0/15,1814991
14.132.0.0/15,1861060
14.134.0.0/15,1814991
14.136.0.0/17,1819730
14.137.0.0/19,2186224
14.137.32.0/24,1880251
14.137.64.0/18,2077456
14.137.128.0/22,1880251
14.137.192.0/19,2077456
14.137.224.0/19,1861060
14.138.0.0/16,1835841
14.139.0.0/16,1269750
14.144.0.0/12,1814991
14.160.0.0/12,1562822
14.192.0.0/22,1269750
14.192.4.0/22,1819730
14.192.12.0/22,1269750
14.192.32.0/20,1861060
14.192.48.0/24,1733045
14.192.52.0/22,1269750
14.192.56.0/22,2077456
14.192.60.0/22,1814991
14.192.64.0/22,1733045
14.192.72.0/22,2088628
14.192.76.0/22,1814991
14.192.80.0/20,1835841
14.192.96.0/19,1861060
14.192.128.0/21,1168579
14.192.160.0/19,1819730
14.192.192.0/18,1733045
14.193.0.0/16,1861060
14.194.0.0/15,1269750
14.196.0.0/15,1814991
14.198.0.0/15,1819730
14.200.0.0/14,2077456
14.204.0.0/15,1814991
14.206.0.0/16,1835841
14.207.0.0/16,1605651
14.208.0.0/12,1814991
14.224.0.0/11,1562822
15.0.0.0/11,6252001
15.235.0.0/17,6251999
15.236.0.0/15,6252001
23.16.0.0/15,6251999
23.18.0.0/16,6252001
23.19.48.0/25,2921044
23.19.52.0/22,6252001
23.19.56.0/21,2635167
23.19.64.0/18,6252001
23.29.192.0/19,6251999
23.29.224.0/19,6252001
23.81.40.0/21,1861060
23.81.48.0/20,6252001
23.83.64.0/21,2750405
23.83.72.0/21,6252001
23.83.112.0/20,2750405
23.83.128.0/18,6252001
23.83.208.0/20,6251999
23.84.0.0/14,6252001
23.88.0.0/19,2921044
23.88.128.0/18,6252001
23.88.192.0/19,1149361
23.88.224.0/19,6252001
23.90.64.0/22,2635167
23.90.68.0/24,1269750
23.90.69.0/24,6252001
23.90.192.0/18,3017382
23.91.0.0/18,6252001
23.91.80.0/20,6251999
23.91.96.0/24,6252001
23.91.128.0/18,6251999
23.91.192.0/19,6252001
23.91.224.0/19,6251999
23.92.0.0/18,6252001
23.92.112.0/23,241170
23.92.128.0/19,6251999
23.92.160.0/19,6252001
23.105.192.0/19,6251999
23.105.224.0/19,2017370
23.106.0.0/19,6252001
23.106.32.0/21,2635167
23.106.40.0/21,6252001
23.106.48.0/21,1880251
23.106.56.0/21,2635167
23.106.64.0/22,6252001
23.106.104.0/24,2750405
23.106.120.0/21,1880251
23.106.128.0/20,6251999
23.106.160.0/19,6252001
23.106.224.0/21,1861060
23.106.232.0/21,2635167
23.106.240.0/21,2077456
23.106.248.0/25,1880251
23.107.0.0/16,6252001
23.108.96.0/24,1880251
23.108.104.0/21,6252001
23.108.208.0/22,2750405
23.108.224.0/19,6252001
23.109.0.0/18,2750405
23.110.0.0/16,6252001
23.111.0.0/21,2750405
23.111.8.0/22,6252001
23.111.12.0/22,1880251
23.111.16.0/20,2750405
23.111.32.0/19,2017370
23.111.64.0/20,6251999
23.111.80.0/20,2750405
23.111.96.0/19,2017370
23.111.128.0/18,6252001
23.111.192.0/19,2017370
23.111.224.0/20,2750405
23.111.248.0/21,6252001
23.128.0.0/24,6251999
23.128.8.0/24,
23.128.16.0/24,4566966
23.128.32.0/24,6252001
23.128.80.0/24,6251999
23.128.88.0/24,6252001
23.128.152.0/24,
23.128.160.0/24,6251999
23.128.168.0/24,4566966
23.128.176.0/24,6252001
23.128.184.0/24,6251999
23.128.192.0/24,6252001
23.128.200.0/24,6251999
23.128.208.0/24,6252001
23.128.224.0/24,6251999
23.128.240.0/24,6252001
23.129.16.0/24,6251999
23.129.24.0/24,6252001
23.129.32.0/26,6251999
23.129.40.0/24,
23.129.48.0/23,6252001
23.129.176.0/24,4566966
23.129.184.0/24,6252001
23.129.232.0/24,6251999
23.129.240.0/24,6252001
23.130.32.0/24,6251999
23.130.40.0/24,6252001
23.130.120.0/23,4566966
23.130.128.0/23,6252001
23.130.136.0/24,6251999
23.130.144.0/24,4566966
23.130.152.0/23,6252001
23.130.168.0/24,3580239
23.130.176.0/24,6252001
23.130.224.0/24,3577718
23.130.232.0/24,6252001
23.130.248.0/24,6251999
23.131.0.0/24,6252001
23.131.16.0/24,6251999
23.131.24.0/24,6252001
23.131.32.0/25,6251999
23.131.48.0/24,6252001
23.131.56.0/24,4566966
23.131.64.0/23,6252001
23.131.82.0/24,4566966
23.131.96.0/24,6252001
23.131.112.0/24,6251999
23.131.128.0/24,6252001
23.131.188.0/24,
23.131.192.0/24,6252001
23.131.208.0/24,3575174
23.131.216.0/24,6252001
23.132.48.0/24,4566966
23.132.56.0/24,6252001
23.132.144.0/24,3576396
23.132.152.0/24,4566966
23.132.160.0/24,6251999
23.132.168.0/24,6252001
23.132.176.0/24,6251999
23.132.184.0/24,6252001
23.132.192.0/23,6251999
23.132.208.0/24,6252001
23.132.248.0/24,6251999
23.133.0.0/22,6252001
23.133.8.0/24,1668284
23.133.16.0/24,6252001
23.133.64.0/26,6251999
23.133.80.0/24,6252001
23.133.112.0/24,6251999
23.133.120.0/24,4566966
23.133.128.0/24,6252001
23.133.168.0/24,6251999
23.133.176.0/24,6252001
23.133.208.0/24,6251999
23.133.216.0/24,6252001
23.134.8.0/24,4566966
23.134.16.0/23,6252001
23.134.32.0/24,6251999
23.134.40.0/24,6252001
23.134.48.0/24,6251999
23.134.56.0/24,6252001
23.134.112.0/24,6251999
23.134.120.0/24,6252001
23.134.160.0/24,6251999
23.134.168.0/24,6252001
23.134.240.0/24,6251999
23.134.248.0/24,6252001
23.135.88.0/24,6251999
